signal_id,trading_date,symbol,trade_direction,option_type,underlying_entry_price,target_dte,moneyness_mode,target_strike,option_symbol,expiration_date,actual_dte,strike_price,contract_size,contract_found
2026-03-05:BLDR:SHORT,2026-03-05,BLDR,SHORT,put,97.54,30,OTM_2,95.5892,,,,,,False
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,7,ATM,72.03,BSX260313P00072000,2026-03-13,8,72.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,7,ITM_1,72.7503,BSX260313P00073000,2026-03-13,8,73.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,7,ITM_2,73.4706,BSX260313P00073500,2026-03-13,8,73.5,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,7,OTM_1,71.3097,BSX260313P00071000,2026-03-13,8,71.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,7,OTM_2,70.5894,BSX260313P00071000,2026-03-13,8,71.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,14,ATM,72.03,BSX260320P00072000,2026-03-20,15,72.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,14,ITM_1,72.7503,BSX260320P00073000,2026-03-20,15,73.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,14,ITM_2,73.4706,BSX260320P00073500,2026-03-20,15,73.5,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,14,OTM_1,71.3097,BSX260320P00071000,2026-03-20,15,71.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,14,OTM_2,70.5894,BSX260320P00071000,2026-03-20,15,71.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,21,ATM,72.03,BSX260327P00072000,2026-03-27,22,72.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,21,ITM_1,72.7503,BSX260327P00073000,2026-03-27,22,73.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,21,ITM_2,73.4706,BSX260327P00073500,2026-03-27,22,73.5,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,21,OTM_1,71.3097,BSX260327P00071000,2026-03-27,22,71.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,21,OTM_2,70.5894,BSX260327P00071000,2026-03-27,22,71.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,30,ATM,72.03,BSX260402P00072000,2026-04-02,28,72.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,30,ITM_1,72.7503,BSX260402P00073000,2026-04-02,28,73.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,30,ITM_2,73.4706,BSX260402P00073500,2026-04-02,28,73.5,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,30,OTM_1,71.3097,BSX260402P00071000,2026-04-02,28,71.0,100,True
2026-03-05:BSX:SHORT,2026-03-05,BSX,SHORT,put,72.03,30,OTM_2,70.5894,BSX260402P00071000,2026-04-02,28,71.0,100,True
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,7,ATM,89.8,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,7,ITM_1,88.902,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,7,ITM_2,88.00399999999999,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,7,OTM_1,90.698,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,7,OTM_2,91.596,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,14,ATM,89.8,CCI260320C00090000,2026-03-20,15,90.0,100,True
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,14,ITM_1,88.902,CCI260320C00090000,2026-03-20,15,90.0,100,True
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,14,ITM_2,88.00399999999999,CCI260320C00087500,2026-03-20,15,87.5,100,True
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,14,OTM_1,90.698,CCI260320C00090000,2026-03-20,15,90.0,100,True
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,14,OTM_2,91.596,CCI260320C00092500,2026-03-20,15,92.5,100,True
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,21,ATM,89.8,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,21,ITM_1,88.902,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,21,ITM_2,88.00399999999999,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,21,OTM_1,90.698,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,21,OTM_2,91.596,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,30,ATM,89.8,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,30,ITM_1,88.902,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,30,ITM_2,88.00399999999999,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,30,OTM_1,90.698,,,,,,False
2026-03-05:CCI:LONG,2026-03-05,CCI,LONG,call,89.8,30,OTM_2,91.596,,,,,,False
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,7,ATM,300.945,CDNS260313C00300000,2026-03-13,8,300.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,7,ITM_1,297.93555,CDNS260313C00297500,2026-03-13,8,297.5,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,7,ITM_2,294.92609999999996,CDNS260313C00295000,2026-03-13,8,295.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,7,OTM_1,303.95445,CDNS260313C00305000,2026-03-13,8,305.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,7,OTM_2,306.9639,CDNS260313C00307500,2026-03-13,8,307.5,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,14,ATM,300.945,CDNS260320C00300000,2026-03-20,15,300.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,14,ITM_1,297.93555,CDNS260320C00297500,2026-03-20,15,297.5,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,14,ITM_2,294.92609999999996,CDNS260320C00295000,2026-03-20,15,295.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,14,OTM_1,303.95445,CDNS260320C00305000,2026-03-20,15,305.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,14,OTM_2,306.9639,CDNS260320C00307500,2026-03-20,15,307.5,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,21,ATM,300.945,CDNS260327C00300000,2026-03-27,22,300.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,21,ITM_1,297.93555,CDNS260327C00297500,2026-03-27,22,297.5,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,21,ITM_2,294.92609999999996,CDNS260327C00295000,2026-03-27,22,295.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,21,OTM_1,303.95445,CDNS260327C00305000,2026-03-27,22,305.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,21,OTM_2,306.9639,CDNS260327C00307500,2026-03-27,22,307.5,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,30,ATM,300.945,CDNS260402C00300000,2026-04-02,28,300.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,30,ITM_1,297.93555,CDNS260402C00297500,2026-04-02,28,297.5,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,30,ITM_2,294.92609999999996,CDNS260402C00295000,2026-04-02,28,295.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,30,OTM_1,303.95445,CDNS260402C00305000,2026-04-02,28,305.0,100,True
2026-03-05:CDNS:LONG,2026-03-05,CDNS,LONG,call,300.945,30,OTM_2,306.9639,CDNS260402C00307500,2026-04-02,28,307.5,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,7,ATM,110.74,CF260313P00111000,2026-03-13,8,111.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,7,ITM_1,111.8474,CF260313P00112000,2026-03-13,8,112.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,7,ITM_2,112.95479999999999,CF260313P00113000,2026-03-13,8,113.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,7,OTM_1,109.6326,CF260313P00110000,2026-03-13,8,110.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,7,OTM_2,108.5252,CF260313P00109000,2026-03-13,8,109.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,14,ATM,110.74,CF260320P00111000,2026-03-20,15,111.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,14,ITM_1,111.8474,CF260320P00112000,2026-03-20,15,112.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,14,ITM_2,112.95479999999999,CF260320P00113000,2026-03-20,15,113.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,14,OTM_1,109.6326,CF260320P00110000,2026-03-20,15,110.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,14,OTM_2,108.5252,CF260320P00109000,2026-03-20,15,109.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,21,ATM,110.74,CF260327P00111000,2026-03-27,22,111.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,21,ITM_1,111.8474,CF260327P00112000,2026-03-27,22,112.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,21,ITM_2,112.95479999999999,CF260327P00113000,2026-03-27,22,113.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,21,OTM_1,109.6326,CF260327P00110000,2026-03-27,22,110.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,21,OTM_2,108.5252,CF260327P00109000,2026-03-27,22,109.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,30,ATM,110.74,CF260402P00111000,2026-04-02,28,111.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,30,ITM_1,111.8474,CF260402P00112000,2026-04-02,28,112.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,30,ITM_2,112.95479999999999,CF260402P00113000,2026-04-02,28,113.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,30,OTM_1,109.6326,CF260402P00110000,2026-04-02,28,110.0,100,True
2026-03-05:CF:SHORT,2026-03-05,CF,SHORT,put,110.74,30,OTM_2,108.5252,CF260402P00109000,2026-04-02,28,109.0,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,7,ATM,31.91,CMCSA260313C00032000,2026-03-13,8,32.0,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,7,ITM_1,31.5909,CMCSA260313C00031500,2026-03-13,8,31.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,7,ITM_2,31.2718,CMCSA260313C00031500,2026-03-13,8,31.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,7,OTM_1,32.2291,CMCSA260313C00032000,2026-03-13,8,32.0,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,7,OTM_2,32.5482,CMCSA260313C00032500,2026-03-13,8,32.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,14,ATM,31.91,CMCSA260320C00032000,2026-03-20,15,32.0,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,14,ITM_1,31.5909,CMCSA260320C00031500,2026-03-20,15,31.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,14,ITM_2,31.2718,CMCSA260320C00031500,2026-03-20,15,31.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,14,OTM_1,32.2291,CMCSA260320C00032000,2026-03-20,15,32.0,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,14,OTM_2,32.5482,CMCS1260320C00032500,2026-03-20,15,32.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,21,ATM,31.91,CMCSA260327C00032000,2026-03-27,22,32.0,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,21,ITM_1,31.5909,CMCSA260327C00031500,2026-03-27,22,31.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,21,ITM_2,31.2718,CMCSA260327C00031500,2026-03-27,22,31.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,21,OTM_1,32.2291,CMCSA260327C00032000,2026-03-27,22,32.0,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,21,OTM_2,32.5482,CMCSA260327C00032500,2026-03-27,22,32.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,30,ATM,31.91,CMCSA260402C00032000,2026-04-02,28,32.0,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,30,ITM_1,31.5909,CMCSA260402C00031500,2026-04-02,28,31.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,30,ITM_2,31.2718,CMCSA260402C00031500,2026-04-02,28,31.5,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,30,OTM_1,32.2291,CMCSA260402C00032000,2026-04-02,28,32.0,100,True
2026-03-05:CMCSA:LONG,2026-03-05,CMCSA,LONG,call,31.91,30,OTM_2,32.5482,CMCSA260402C00032500,2026-04-02,28,32.5,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,7,ATM,118.24,COP260313P00118000,2026-03-13,8,118.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,7,ITM_1,119.4224,COP260313P00119000,2026-03-13,8,119.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,7,ITM_2,120.6048,COP260313P00121000,2026-03-13,8,121.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,7,OTM_1,117.0576,COP260313P00117000,2026-03-13,8,117.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,7,OTM_2,115.87519999999999,COP260313P00116000,2026-03-13,8,116.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,14,ATM,118.24,COP260320P00118000,2026-03-20,15,118.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,14,ITM_1,119.4224,COP260320P00119000,2026-03-20,15,119.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,14,ITM_2,120.6048,COP260320P00121000,2026-03-20,15,121.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,14,OTM_1,117.0576,COP260320P00117000,2026-03-20,15,117.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,14,OTM_2,115.87519999999999,COP260320P00116000,2026-03-20,15,116.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,21,ATM,118.24,COP260327P00118000,2026-03-27,22,118.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,21,ITM_1,119.4224,COP260327P00119000,2026-03-27,22,119.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,21,ITM_2,120.6048,COP260327P00121000,2026-03-27,22,121.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,21,OTM_1,117.0576,COP260327P00117000,2026-03-27,22,117.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,21,OTM_2,115.87519999999999,COP260327P00116000,2026-03-27,22,116.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,30,ATM,118.24,COP260402P00118000,2026-04-02,28,118.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,30,ITM_1,119.4224,COP260402P00119000,2026-04-02,28,119.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,30,ITM_2,120.6048,COP260402P00121000,2026-04-02,28,121.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,30,OTM_1,117.0576,COP260402P00117000,2026-04-02,28,117.0,100,True
2026-03-05:COP:SHORT,2026-03-05,COP,SHORT,put,118.24,30,OTM_2,115.87519999999999,COP260402P00116000,2026-04-02,28,116.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,7,ATM,322.64,CVNA260313P00322500,2026-03-13,8,322.5,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,7,ITM_1,325.8664,CVNA260313P00325000,2026-03-13,8,325.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,7,ITM_2,329.0928,CVNA260313P00330000,2026-03-13,8,330.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,7,OTM_1,319.4136,CVNA260313P00320000,2026-03-13,8,320.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,7,OTM_2,316.18719999999996,CVNA260313P00315000,2026-03-13,8,315.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,14,ATM,322.64,CVNA260320P00322500,2026-03-20,15,322.5,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,14,ITM_1,325.8664,CVNA260320P00325000,2026-03-20,15,325.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,14,ITM_2,329.0928,CVNA260320P00330000,2026-03-20,15,330.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,14,OTM_1,319.4136,CVNA260320P00320000,2026-03-20,15,320.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,14,OTM_2,316.18719999999996,CVNA260320P00315000,2026-03-20,15,315.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,21,ATM,322.64,CVNA260327P00322500,2026-03-27,22,322.5,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,21,ITM_1,325.8664,CVNA260327P00325000,2026-03-27,22,325.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,21,ITM_2,329.0928,CVNA260327P00330000,2026-03-27,22,330.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,21,OTM_1,319.4136,CVNA260327P00320000,2026-03-27,22,320.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,21,OTM_2,316.18719999999996,CVNA260327P00315000,2026-03-27,22,315.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,30,ATM,322.64,CVNA260402P00322500,2026-04-02,28,322.5,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,30,ITM_1,325.8664,CVNA260402P00325000,2026-04-02,28,325.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,30,ITM_2,329.0928,CVNA260402P00330000,2026-04-02,28,330.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,30,OTM_1,319.4136,CVNA260402P00320000,2026-04-02,28,320.0,100,True
2026-03-05:CVNA:SHORT,2026-03-05,CVNA,SHORT,put,322.64,30,OTM_2,316.18719999999996,CVNA260402P00315000,2026-04-02,28,315.0,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,7,ATM,188.4,CVX260313P00187500,2026-03-13,8,187.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,7,ITM_1,190.28400000000002,CVX260313P00190000,2026-03-13,8,190.0,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,7,ITM_2,192.168,CVX260313P00192500,2026-03-13,8,192.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,7,OTM_1,186.516,CVX260313P00187500,2026-03-13,8,187.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,7,OTM_2,184.632,CVX260313P00185000,2026-03-13,8,185.0,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,14,ATM,188.4,CVX260320P00187500,2026-03-20,15,187.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,14,ITM_1,190.28400000000002,CVX260320P00190000,2026-03-20,15,190.0,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,14,ITM_2,192.168,CVX260320P00192500,2026-03-20,15,192.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,14,OTM_1,186.516,CVX260320P00187500,2026-03-20,15,187.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,14,OTM_2,184.632,CVX260320P00185000,2026-03-20,15,185.0,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,21,ATM,188.4,CVX260327P00187500,2026-03-27,22,187.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,21,ITM_1,190.28400000000002,CVX260327P00190000,2026-03-27,22,190.0,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,21,ITM_2,192.168,CVX260327P00192500,2026-03-27,22,192.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,21,OTM_1,186.516,CVX260327P00187500,2026-03-27,22,187.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,21,OTM_2,184.632,CVX260327P00185000,2026-03-27,22,185.0,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,30,ATM,188.4,CVX260402P00187500,2026-04-02,28,187.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,30,ITM_1,190.28400000000002,CVX260402P00190000,2026-04-02,28,190.0,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,30,ITM_2,192.168,CVX260402P00192500,2026-04-02,28,192.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,30,OTM_1,186.516,CVX260402P00187500,2026-04-02,28,187.5,100,True
2026-03-05:CVX:SHORT,2026-03-05,CVX,SHORT,put,188.4,30,OTM_2,184.632,CVX260402P00185000,2026-04-02,28,185.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,7,ATM,109.42,DECK260313P00109000,2026-03-13,8,109.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,7,ITM_1,110.5142,DECK260313P00111000,2026-03-13,8,111.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,7,ITM_2,111.6084,DECK260313P00112000,2026-03-13,8,112.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,7,OTM_1,108.3258,DECK260313P00108000,2026-03-13,8,108.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,7,OTM_2,107.2316,DECK260313P00107000,2026-03-13,8,107.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,14,ATM,109.42,DECK260320P00109000,2026-03-20,15,109.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,14,ITM_1,110.5142,DECK260320P00111000,2026-03-20,15,111.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,14,ITM_2,111.6084,DECK260320P00112000,2026-03-20,15,112.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,14,OTM_1,108.3258,DECK260320P00108000,2026-03-20,15,108.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,14,OTM_2,107.2316,DECK260320P00107000,2026-03-20,15,107.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,21,ATM,109.42,DECK260327P00109000,2026-03-27,22,109.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,21,ITM_1,110.5142,DECK260327P00111000,2026-03-27,22,111.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,21,ITM_2,111.6084,DECK260327P00112000,2026-03-27,22,112.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,21,OTM_1,108.3258,DECK260327P00108000,2026-03-27,22,108.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,21,OTM_2,107.2316,DECK260327P00107000,2026-03-27,22,107.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,30,ATM,109.42,DECK260402P00109000,2026-04-02,28,109.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,30,ITM_1,110.5142,DECK260402P00111000,2026-04-02,28,111.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,30,ITM_2,111.6084,DECK260402P00112000,2026-04-02,28,112.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,30,OTM_1,108.3258,DECK260402P00108000,2026-04-02,28,108.0,100,True
2026-03-05:DECK:SHORT,2026-03-05,DECK,SHORT,put,109.42,30,OTM_2,107.2316,DECK260402P00107000,2026-04-02,28,107.0,100,True
2026-03-05:DLTR:SHORT,2026-03-05,DLTR,SHORT,put,116.85,7,ATM,116.85,DLTR260313P00117000,2026-03-13,8,117.0,100,True
2026-03-05:DLTR:SHORT,2026-03-05,DLTR,SHORT,put,116.85,7,ITM_1,118.01849999999999,DLTR260313P00118000,2026-03-13,8,118.0,100,True
